id,name,cuisine,address,coordinates,numOfReviews,rating,zipcode,insertedAtTimeStamp
KT8Th7GSEdBiIhkIlqOV5g,b'Kathmandu Fusion Kitchen',indian,39-26 61st St,"{'latitude': 40.74651, 'longitude': -73.90324}",45,3.3,11377,2024-02-15T17:16:05.503740
eRBcBaXw3TjQE9CfQqKJzA,b'Papa Halal Chicken Corporation',indian,1787 Forest Ave,"{'latitude': 40.62523, 'longitude': -74.14849}",26,3.3,10303,2024-02-15T17:16:05.503740
ew-yPxHaumOGbqKlH7RosQ,b'Royal Roti Shop',indian,1747 Grand Ave,"{'latitude': 40.667551, 'longitude': -73.6083449}",41,2.7,11510,2024-02-15T17:16:05.503740
vGsmxR1ZO3n1tYo_6AgU_Q,b'Tuscany Indian Grill',indian,2546 7th Ave,"{'latitude': 40.82352956434804, 'longitude': -73.93817255608558}",2,3.0,10039,2024-02-15T17:16:05.503740
WrMu2G5M2im56uYKTd4Bgw,b'Curry In a Hurry',indian,119 Lexington Ave,"{'latitude': 40.74268, 'longitude': -73.9822499}",528,3.2,10016,2024-02-15T17:16:05.503740
cOnQnP9GwyvhQjCJbSz5Fg,b'Mahboob-e-Elahi',indian,580 Montgomery St,"{'latitude': 40.723083, 'longitude': -74.060844}",14,3.1,07302,2024-02-15T17:16:05.503740
JtmzTnEDpS03tMytXOPUQw,b'NYC Falafel',indian,201 Allen St,"{'latitude': 40.7225149191837, 'longitude': -73.9890300482512}",67,4.1,10002,2024-02-15T17:16:05.503740
FRSUo-Sh8Z4M8tyYv1j_jQ,b'Dhaba Express',indian,1521 Rt 46 E,"{'latitude': 40.863931, 'longitude': -74.40116}",100,4.1,07054,2024-02-15T17:16:05.503740
NupdQxf_6HUwnAhINKpvgg,b'Nanking Restaurant',indian,2056 Hillside Ave,"{'latitude': 40.751133943191874, 'longitude': -73.67419500324972}",382,2.7,11040,2024-02-15T17:16:05.503740
W_7rRhz8Mlt12BSqZ8oJ4Q,b'Hillside Dosa Hutt',indian,258-15 Hillside Ave,"{'latitude': 40.73736, 'longitude': -73.70954}",112,4.1,11004,2024-02-15T17:16:05.503740
R2VSWR_2bNhfchNqdgQR2g,b'Abir Halal Restaurant',indian,526 Nostrand Ave,"{'latitude': 40.6808, 'longitude': -73.94981}",14,3.4,11216,2024-02-15T17:16:05.503740
vWQLcEnV7qwHPJvKOcxR5w,b'Ninja 86 Sushi',indian,2274 86th St,"{'latitude': 40.6006799, 'longitude': -73.99208}",141,3.9,11214,2024-02-15T17:16:05.503740
WcTJzuVYTWHd0hvdAWO5Nw,b'Golden Terrace',indian,120-23 Atlantic Ave,"{'latitude': 40.694809, 'longitude': -73.8265228}",25,3.4,11418,2024-02-15T17:16:05.503740
LtVAygqOHrRgsE5CaVIlAw,b'Madhuban Sweets & Restaurant',indian,93 Church Ave,"{'latitude': 40.642765, 'longitude': -73.979949}",5,3.6,11218,2024-02-15T17:16:05.503740
Ia5dpw9SMgiVMFOjNikiMg,b'Kamala Kitchen',indian,260-07 Hillside Ave,"{'latitude': 40.73763, 'longitude': -73.70812}",11,4.7,11004,2024-02-15T17:16:05.503740
cTIXGhxyrRxTwhypzd20Tg,b'Clove 12 Restobar',indian,42 Marconi Ave,"{'latitude': 40.575160210064816, 'longitude': -74.324585}",81,4.1,08830,2024-02-15T17:16:05.503740
azCB19UzoGl7njg5FDudaw,b'Sumac',indian,1198 Forest Ave,"{'latitude': 40.6263033995038, 'longitude': -74.1298565325409}",131,3.6,10310,2024-02-15T17:16:05.503740
OwBn_1YsnV6v8lR86YjghQ,b'True Flavours Restaurant & Roti Shop',indian,140-16 Rockaway Blvd,"{'latitude': 40.674015, 'longitude': -73.80012}",19,4.4,11436,2024-02-15T17:16:05.503740
Rr55bXbJcfdm4lIf-1f0Qw,b'Kwik Meal',indian,100 W 45th St,"{'latitude': 40.7567014, 'longitude': -73.9828935}",302,4.0,10036,2024-02-15T17:16:05.503740
gAF66IGop-zFpmEcrLXDVw,b'Zen Garden',indian,1 Great Neck Rd,"{'latitude': 40.78677, 'longitude': -73.72705}",163,4.5,11021,2024-02-15T17:16:05.503740
iHiEMvbpLzNYTMsd5-VnQw,b'Jacob Soul Food Restaurant',indian,373 Lenox Ave,"{'latitude': 40.810025, 'longitude': -73.9439219}",404,4.0,10027,2024-02-15T17:16:05.503740
61H9oV-8y6EMZdcKnQc-jA,b'Bakhter Halal Kababs',indian,68-16 Fresh Meadow Ln,"{'latitude': 40.733285, 'longitude': -73.794737}",277,3.7,11365,2024-02-15T17:16:05.503740
vM6qn1pBqdK9QMLE3wpP7g,b'Star Restaurant',indian,326 Chamberlain Ave,"{'latitude': 40.9227, 'longitude': -74.19223}",7,3.6,07502,2024-02-15T17:16:05.503740
TdDwvcgWYM8I4Jhiyd0mog,b'Calcutta Wok',indian,1585 Oak Tree Rd,"{'latitude': 40.5727942511618, 'longitude': -74.3333876121909}",88,3.8,08820,2024-02-15T17:16:05.503740
Oo_jo_bPSen4bkKftZf4Ww,b'Vasantha Bhavan',indian,1710 Oak Tree Rd,"{'latitude': 40.573463049989314, 'longitude': -74.3441759}",2,4.5,08820,2024-02-15T17:16:05.503740
V3mSoUHcuFQwDHBPLTSbdg,b'King Kabab',indian,167-09 Hillside Ave,"{'latitude': 40.7096623368022, 'longitude': -73.796104238621}",39,3.3,11432,2024-02-15T17:16:05.503740
kTi9RbFCUGRySbZnq0pdlQ,b'Balkh Shish Kabab House',indian,2310 31st St,"{'latitude': 40.774216658895, 'longitude': -73.9132948450994}",186,3.9,11105,2024-02-15T17:16:05.503740
5g7Kz9ffnv7t47oaomIlqA,"b""Singh's Roti Shop & Bar""",indian,13118 Liberty Ave,"{'latitude': 40.6901083, 'longitude': -73.8144673}",318,3.5,11419,2024-02-15T17:16:05.503740
PMW6BWzFvjI--okTQ4CVQg,b'Bombay Blue Indian Bistro',indian,1963 Oak Tree Rd,"{'latitude': 40.5739746689842, 'longitude': -74.3669636109413}",345,4.1,08820,2024-02-15T17:16:05.503740
Q3q5ODGrzCGjTUKaFEWJkw,b'New Green Leaf',indian,651 Manhattan Ave,"{'latitude': 40.7242889, 'longitude': -73.9514008}",5,1.4,11222,2024-02-15T17:16:05.503740
nCBrmhAgoWphXMjTW9Le9w,b'Bornali Cafe',indian,130 Wayne Ave,"{'latitude': 40.91905, 'longitude': -74.18578}",8,4.1,07502,2024-02-15T17:16:05.503740
xZ3VuupSlqg9gd97opdlTQ,b'La Grande International Buffet & Grill',indian,127 Bergen Blvd,"{'latitude': 40.8156731307131, 'longitude': -74.0027182826811}",111,2.3,07022,2024-02-15T17:16:05.503740
y16OfongGq-vBSylk2Evng,b'The Royale',indian,369 Old Country Rd,"{'latitude': 40.7461673, 'longitude': -73.6023362}",60,3.6,11514,2024-02-15T17:16:05.503740
DsW8a9zwKWXBA_xOqKO-yQ,b'Dao Palate',indian,329 Flatbush Ave,"{'latitude': 40.677953, 'longitude': -73.972753}",254,3.7,11217,2024-02-15T17:16:05.503740
TFhXovr4eHlEvmk_dmKwRw,b'Moghul Express Parsippany',indian,241 US-46,"{'latitude': 40.85820773705509, 'longitude': -74.3566086}",21,3.8,07054,2024-02-15T17:16:05.503740
mSlTVrtgJe-c-1VGLlZSdA,b'Apna Swad',indian,81 N Beverwyck Rd,"{'latitude': 40.88222, 'longitude': -74.382429}",20,4.4,07034,2024-02-15T17:16:05.503740
q6BN2aVJFFFkUF4BgpeuyA,b'Taj Mahal Restaurant & Party Hall',indian,148-01 Hillside Ave,"{'latitude': 40.70626807373392, 'longitude': -73.80864743892649}",100,2.9,11435,2024-02-15T17:16:05.503740
BHhNd5GitAGsseQvZxXGgA,b'Sitara Indian Restaurant & Bar',indian,152 E 46th St,"{'latitude': 40.75358, 'longitude': -73.97348}",15,3.3,10017,2024-02-15T17:16:05.503740
OBQ2IKvREm5oW6_uu-v_uw,b'Shangerila Restaurant',indian,2893 Buhre Ave,"{'latitude': 40.847301, 'longitude': -73.8330438}",298,3.3,10461,2024-02-15T17:16:05.503740
ARU4WMFJddK9Po0VCExh0Q,b'Haveli Punjab Di',indian,145 Amboy Ave,"{'latitude': 40.54599, 'longitude': -74.278409}",20,4.1,07095,2024-02-15T17:16:05.503740
FBpKwPNrGqr94lybUgpXaQ,b'Harry Sweets And Snacks',indian,248-06 Union Tpke,"{'latitude': 40.7422488, 'longitude': -73.7217585}",41,4.8,11426,2024-02-15T17:16:05.503740
zwY_UA8llhbJfR7rFeA3qA,b'Karaikudi Chettinad',indian,1671 Oak Tree Rd,"{'latitude': 40.5718742098476, 'longitude': -74.3417110617252}",193,3.2,08820,2024-02-15T17:16:05.503740
yqKzYJHASzNlytsMUmyAsw,b'Chennai Flavors',indian,523 Newark Ave,"{'latitude': 40.73069, 'longitude': -74.0561}",36,3.2,07306,2024-02-15T17:16:05.503740
Ho19Tq4eMj59M85yB050fg,b'Shahi Kabab',indian,61 N Beverwyck Rd,"{'latitude': 40.880947, 'longitude': -74.382465}",43,3.4,07034,2024-02-15T17:16:05.503740
kNzjRlXzL5XJInDqNwfMgA,b'Mysttik Masaala',indian,32-07 30th Ave,"{'latitude': 40.7665765, 'longitude': -73.9203027}",11,4.5,11103,2024-02-15T17:16:05.503740
ZywebG6I7Qk9HxsgA7TC1A,b'Quick Fresh',indian,35 12th Ave,"{'latitude': 40.735657, 'longitude': -74.1723667}",1,1.0,07103,2024-02-15T17:16:05.503740
p4j3E8QkLARcK0DxW1Fpqw,b'Shamim\xe2\x80\x99s Kitchen',indian,606 Main St,"{'latitude': 40.47206921135146, 'longitude': -74.3373251}",14,4.9,08872,2024-02-15T17:16:05.503740
xrTwutv3Y5I4lySFOaKa2A,b'Longo Bros',italian,474 9th Ave,"{'latitude': 40.754825, 'longitude': -73.994862}",94,4.0,10018,2024-02-15T17:16:07.264598
8ucQ3A7f6h9_PkKStYBkQA,b'LaLou',italian,581 Vanderbilt Ave,"{'latitude': 40.680311, 'longitude': -73.967596}",95,4.1,11238,2024-02-15T17:16:07.264598
89qVlmj0Jpf2MG63ImwQig,b'Famous Calabria',italian,27 St James Pl,"{'latitude': 40.711942, 'longitude': -73.999349}",97,4.2,10038,2024-02-15T17:16:07.264598
afbl_jCNpomzJiDBdomb6g,b'Oceans New York',italian,233 Park Ave S,"{'latitude': 40.737408, 'longitude': -73.987887}",231,4.6,10003,2024-02-15T17:16:07.264598
xrgzB0pvsxeGEIboE6I2gg,"b""Patsy's Pizzeria""",italian,450 Dean St,"{'latitude': 40.6818695, 'longitude': -73.976181}",643,4.3,11217,2024-02-15T17:16:07.264598
FXgSgiLg6xgOO8zrG51mzg,b'Claro',italian,284 3rd Ave,"{'latitude': 40.6773587963142, 'longitude': -73.9861984489446}",357,4.2,11215,2024-02-15T17:16:07.264598
NqwwyMMXIS-JnwdDQBQT9A,b'Baz\xc3\xa1r Tapas Bar & Restaurant',italian,31 W 26th St,"{'latitude': 40.74444436676065, 'longitude': -73.990068}",781,4.2,10010,2024-02-15T17:16:07.264598
-8_vEcBA2Lqd8786S-Ss-g,b'Novita Restaurant',italian,102 E 22nd St,"{'latitude': 40.73918, 'longitude': -73.98629}",443,3.9,10010,2024-02-15T17:16:07.264598
pfmAcS-g6SiNG0KlLvrqnA,b'Beauty & Essex',italian,146 Essex St,"{'latitude': 40.720434786101286, 'longitude': -73.98686057623863}",3906,4.0,10002,2024-02-15T17:16:07.264598
uq-jeUk2yNOrfUKdRIpE_w,b'Piccoli Togo Windsor Terrace',italian,157 A Prospect Park SW,"{'latitude': 40.654819, 'longitude': -73.973477}",86,3.8,11218,2024-02-15T17:16:07.264598
TdAjlHUnsMyFsJheue8aRQ,"b""Sahara's Turkish Cuisine""",italian,513 2nd Ave,"{'latitude': 40.74143, 'longitude': -73.97854}",298,3.8,10016,2024-02-15T17:16:07.264598
dMrF98GlFYIPKYY5NVZHbw,b'Gemma',italian,335 Bowery,"{'latitude': 40.72609, 'longitude': -73.99166}",732,3.5,10003,2024-02-15T17:16:07.265629
BgOcW8LyNE7gf6MsxV9oyQ,b'Black Mountain Wine House',italian,415 Union St,"{'latitude': 40.68086, 'longitude': -73.99155}",265,4.5,11231,2024-02-15T17:16:07.265629
d15lwNLOlLSeaAYqPadntw,"b""Sam's Place""",italian,132 E 39th St,"{'latitude': 40.749270880468, 'longitude': -73.977082744053}",303,4.2,10016,2024-02-15T17:16:07.265629
8PhwiTru5teSaZ8C6hrIww,b'Casa Mono',italian,52 Irving Pl,"{'latitude': 40.7359281440206, 'longitude': -73.9871550967319}",1424,3.8,10003,2024-02-15T17:16:07.265629
ZQ8E37pWd4KBgtdcWKx5IA,"b""Anton's""",italian,570 Hudson St,"{'latitude': 40.735702, 'longitude': -74.005761}",179,3.9,10014,2024-02-15T17:16:07.265629
3FJjOq78eeqakDCsJHqJug,b'Sotto La Luna',italian,34-39 31st St,"{'latitude': 40.75821891908545, 'longitude': -73.92818819919232}",125,4.3,11106,2024-02-15T17:16:07.265629
megxpLA5KciBJbW-jNm2RQ,b'Arno Ristorante',italian,141 W 38th St,"{'latitude': 40.75334904460923, 'longitude': -73.9879785}",283,3.5,10018,2024-02-15T17:16:07.265629
Ei4UyR1_mMFwuunv8gRUWw,b'Atrio Wine Bar & Restaurant',italian,102 N End Ave,"{'latitude': 40.715, 'longitude': -74.0158}",119,3.5,10282,2024-02-15T17:16:07.265629
z68FMmmAGWierLCWEXtLEw,b'Cecconi\xe2\x80\x99s',italian,1170 Broadway,"{'latitude': 40.74511, 'longitude': -73.98862}",31,3.0,10001,2024-02-15T17:16:07.265629
YE4pvo8ectzEaRYGqUgFcA,b'Felice 64',italian,1166 1st Ave,"{'latitude': 40.7625672, 'longitude': -73.95955183005944}",405,3.8,10065,2024-02-15T17:16:07.265629
b6Tpm0PsDqLYZFUuqNte-g,b'River Deli',italian,32 Joralemon St,"{'latitude': 40.69367189459634, 'longitude': -73.99847594723883}",211,3.7,11201,2024-02-15T17:16:07.265629
Ulr_Nyp2nvt82EPH_BiftA,b'Olmsted',italian,659 Vanderbilt Ave,"{'latitude': 40.67713, 'longitude': -73.96869}",497,4.0,11238,2024-02-15T17:16:07.265629
JT-0_-OqmBLYzEvRhU-__w,b'Nick\xe2\x80\x99s Bistro',italian,104-20 Metropolitan Ave,"{'latitude': 40.709937, 'longitude': -73.8483058920307}",829,4.4,11375,2024-02-15T17:16:07.265629
9KqHs3FO6xq5fwmfVg2VIg,b'Civile Cucina Italiana',italian,154 Main St,"{'latitude': 40.5326509, 'longitude': -74.358823}",204,4.3,08840,2024-02-15T17:16:07.265629
PGpCaNkB1meojnbgRmb2gQ,b'Buena Vista Restaurant & Bar',italian,536 9th Ave,"{'latitude': 40.75686, 'longitude': -73.99356}",400,4.7,10018,2024-02-15T17:16:07.265629
oV424-PaBMTE99BqGLotYQ,"b""Walker's""",italian,16 N Moore St,"{'latitude': 40.71972, 'longitude': -74.00707}",337,3.8,10013,2024-02-15T17:16:07.265629
rTzojTIarMjh_X7YPliySw,b'Zio Luigi',italian,42-15 Queens Blvd,"{'latitude': 40.7438632, 'longitude': -73.9220898}",155,4.3,11104,2024-02-15T17:16:07.265629
OUZsfp6eQcIhackZ3LJy3A,b'Botte Di Vino',italian,293 7th Ave,"{'latitude': 40.66783, 'longitude': -73.980538}",23,4.0,11215,2024-02-15T17:16:07.265629
nfZUADLfijRalf1kknJJCw,b'Emmy Squared Pizza - East Village ',italian,83 1st Ave,"{'latitude': 40.72597, 'longitude': -73.986737}",370,3.9,10003,2024-02-15T17:16:07.265629
bEXTA_Gwo2oVg4gnFd9fNA,b'Ai Fiori',italian,400 5th Ave,"{'latitude': 40.750066, 'longitude': -73.983788}",1486,4.1,10018,2024-02-15T17:16:07.265629
qnQG2OYczrvJ3hals7gCjA,b'One Fifth',italian,1 5th Ave,"{'latitude': 40.73195861714768, 'longitude': -73.99622414955519}",64,4.1,10003,2024-02-15T17:16:07.265629
nU4XBdvxDABXqZ6CnB8Dig,b'Clinton Street Baking Company',italian,4 Clinton St,"{'latitude': 40.721128, 'longitude': -73.983933}",5843,4.0,10002,2024-02-15T17:16:07.265629
YoLxK5EG8UgnueKAe7hj0g,b'I Sodi',italian,314 Bleecker St,"{'latitude': 40.73280146623628, 'longitude': -74.0040532}",533,3.7,10014,2024-02-15T17:16:07.265629
3qIISjUYn1tbqHXi7nCLXg,b'Sofia Wine Bar',italian,242 E 50th St,"{'latitude': 40.75502, 'longitude': -73.96913}",754,4.2,10022,2024-02-15T17:16:07.265629
U-Vpby9ADKw8QZhERY95Tg,"b""Lumi's Restaurant""",italian,4 Little Falls Rd,"{'latitude': 40.88782, 'longitude': -74.27742}",70,4.4,07004,2024-02-15T17:16:07.265629
ZXiT7FuFAkmjg4pXYxb06A,b'Village Taverna',italian,81 University Pl,"{'latitude': 40.73339, 'longitude': -73.99306}",401,3.7,10003,2024-02-15T17:16:07.265629
TAANt0fPbfHqVP5LyMBioA,b'Kashkaval Garden',italian,852 9th Ave,"{'latitude': 40.76680229936593, 'longitude': -73.986219866559}",704,4.2,10019,2024-02-15T17:16:07.265629
MHbxF-ZS918-ZoXKQPBEyg,b'Sotto Le Stelle',italian,4407 Queens Blvd,"{'latitude': 40.743656, 'longitude': -73.9201782}",387,4.5,11104,2024-02-15T17:16:07.265629
SjG7CnTIuUBIo9T4BThkGQ,b'Employees Only',italian,510 Hudson St,"{'latitude': 40.73343, 'longitude': -74.00617}",1629,3.9,10014,2024-02-15T17:16:07.265629
mOoZZa6WIsgihc_TqyQcXw,b'Tarallucci E Vino - Union Square',italian,15 E 18th St,"{'latitude': 40.7381367771909, 'longitude': -73.9907283558044}",431,3.6,10003,2024-02-15T17:16:07.265629
kmcgUxWhwlbmC-FAMTEF2g,b'Cafe d\xe2\x80\x99Alsace',italian,1703 2nd Ave,"{'latitude': 40.779481, 'longitude': -73.95093}",1400,4.0,10128,2024-02-15T17:16:07.265629
iUqWxpmnobBfFFVMraK0tw,b'Fire & Oak - Jersey City',italian,479 Washington Blvd,"{'latitude': 40.72494, 'longitude': -74.03631}",953,4.0,07310,2024-02-15T17:16:07.265629
rCpO-kMHljieU0geK0RJQw,b'Noreetuh',italian,128 1st Ave,"{'latitude': 40.727275, 'longitude': -73.985221}",627,4.3,10009,2024-02-15T17:16:07.265629
hF_FHYtlECmXKCL0rfi__A,"b""Maggiano's Little Italy - Garden City""",italian,600 Garden City Plz,"{'latitude': 40.73533976508045, 'longitude': -73.61566281049407}",675,3.8,11530,2024-02-15T17:16:07.265629
MbwsCB7echBlVwzfJ_9c9g,b'Old Tbilisi Garden',italian,174 Bleecker St,"{'latitude': 40.7287707, 'longitude': -74.0008161}",549,3.8,10012,2024-02-15T17:16:07.265629
y9y6V8va7yt_TUnoO68z0w,b'Trattoria Napoli',italian,4525 Broadway,"{'latitude': 40.77794, 'longitude': -74.01825}",178,4.3,07087,2024-02-15T17:16:07.265629
NZaq_ygLr4N8-blY5dGx-g,"b""Paul's On Times Square""",italian,136 W 42nd St,"{'latitude': 40.75522, 'longitude': -73.98539}",353,3.9,10036,2024-02-15T17:16:07.265629
yO5uAYhwR5SWR-aWgGFUEg,b'Grotta Di Fuoco',italian,960 W Beech St,"{'latitude': 40.585812, 'longitude': -73.694367}",200,4.3,11561,2024-02-15T17:16:07.265629
pP4oS09iOB6qMaX3GkKSuQ,b'Avena',italian,22 E 66th St,"{'latitude': 40.767957, 'longitude': -73.968759}",50,4.2,10065,2024-02-15T17:16:07.265629
oLA02lMIfgvbYquvXzkARw,"b""Lillie's Victorian Establishment""",mexican,249 W 49th St,"{'latitude': 40.7614625, 'longitude': -73.9860519}",1690,3.9,10019,2024-02-15T17:16:08.834640
k3iUNUGsl-xpQ_EsOfTadA,b'Ollin Restaurant',mexican,339 E 108th St,"{'latitude': 40.7912288, 'longitude': -73.9395386}",470,4.2,10029,2024-02-15T17:16:08.834640
RtCEDPNXzL4sLeeCKFjBbA,b'Jalapenos Mexican Grill',mexican,142 Ryerson Ave,"{'latitude': 40.92580514536041, 'longitude': -74.27460324358292}",93,3.4,07470,2024-02-15T17:16:08.834640
CbQ-BsNbYXYjJV1hJpqmGg,b'El Rinconcito De Mama',mexican,129 Main St,"{'latitude': 40.414671, 'longitude': -74.229413}",71,4.6,07747,2024-02-15T17:16:08.834640
hMWo5pJqSYTcc9dNmR1QMg,b'Tacoway Beach',mexican,302 Beach 87th St,"{'latitude': 40.58900674013699, 'longitude': -73.8122471786564}",314,4.1,11693,2024-02-15T17:16:08.834640
7qs5v182p5SnxmGgffkhLw,b'Azul Rooftop',mexican,525 Greenwich St,"{'latitude': 40.726368, 'longitude': -74.0088425}",78,3.1,10013,2024-02-15T17:16:08.834640
lDyI2HamGrEZqxGPoqWkmQ,b'La Casa Del Mariachi',mexican,116-03 Metropolitan Ave,"{'latitude': 40.70767773018451, 'longitude': -73.83592549729352}",17,4.5,11418,2024-02-15T17:16:08.834640
Rpabo5IJ_81grLZF9MwRxw,b'Tres Chivos Restaurante',mexican,5717 5th Ave,"{'latitude': 40.640762, 'longitude': -74.014672}",15,4.6,11220,2024-02-15T17:16:08.834640
VsqHs36uLxhqmjo60r1aJA,b'Habana To-Go',mexican,229 Elizabeth St,"{'latitude': 40.72292, 'longitude': -73.99418}",276,3.9,10012,2024-02-15T17:16:08.834640
jhpeHVxJSmGdD61MTrKi7A,b'Salud Bar & Grill',mexican,1413 Bushwick Ave,"{'latitude': 40.6846559, 'longitude': -73.9090595}",355,3.9,11207,2024-02-15T17:16:08.834640
pil3w2-2REoXBwEToYZ_tQ,b'Bar Moga',mexican,128 W Houston St,"{'latitude': 40.72787, 'longitude': -74.00107}",324,4.0,10012,2024-02-15T17:16:08.834640
-_QDW7aaSdw4WejRZgBhiA,b'Mexico Authentico',mexican,396 6th Ave,"{'latitude': 40.66941767666003, 'longitude': -73.98299156745192}",29,3.9,11215,2024-02-15T17:16:08.834640
2VdLKWG8e3bT7fTng4UNBg,"b""Calabrije's Margaritas & Tacos""",mexican,1619 York Ave,"{'latitude': 40.77555277141703, 'longitude': -73.9478079705522}",30,3.5,10028,2024-02-15T17:16:08.834640
tK_4ECZ0EPIhW8588hfn5g,b'El Nopal Restaurant & Juice Bar',mexican,631 5th Ave,"{'latitude': 40.663129, 'longitude': -73.9912745}",142,4.1,11215,2024-02-15T17:16:08.834640
q3SwWmzxZhfbVmid1LRLWg,b'Taqueria Maria and Ricardo',mexican,915 Cortelyou Rd,"{'latitude': 40.63906, 'longitude': -73.96926}",101,4.3,11218,2024-02-15T17:16:08.834640
FizBsTIAJwNrImIG1mPDcg,b'Barn Joo',mexican,35 Union Sq W,"{'latitude': 40.73687872208401, 'longitude': -73.99076297177562}",1929,4.0,10003,2024-02-15T17:16:08.834640
Av0BsdlotLFoEar5u1rDzg,b'Gueros',mexican,605 Prospect Pl,"{'latitude': 40.67521, 'longitude': -73.95657}",648,3.8,11238,2024-02-15T17:16:08.834640
RGSjUKs-hNpCSafrFcU-VQ,b'La Flor',mexican,53-02 Roosevelt Ave,"{'latitude': 40.74434, 'longitude': -73.91141}",272,4.3,11377,2024-02-15T17:16:08.834640
Y8Fj6nhoWrMuPR1rlzfZXw,b'Mis Raices Restaurant',mexican,1199 Teaneck Rd,"{'latitude': 40.893876, 'longitude': -74.001573}",312,4.4,07666,2024-02-15T17:16:08.834640
K9kL1ice5jlkPXcNyTus3Q,b'Pasta Lovers Trattoria',mexican,142 W 49th St,"{'latitude': 40.759962001824505, 'longitude': -73.9829632}",528,3.6,10019,2024-02-15T17:16:08.834640
g3QERUGn1BIS-_WJVwnKyQ,b'Cantina Lobos',mexican,217 Wolfs Ln,"{'latitude': 40.906394318171, 'longitude': -73.8117176678981}",134,3.9,10803,2024-02-15T17:16:08.834640
clTandR9fDd4OaREI8qTsQ,b'El Tepeyac Taqueria',mexican,1505 Lexington Ave,"{'latitude': 40.78665, 'longitude': -73.95019}",19,3.9,10029,2024-02-15T17:16:08.834640
mbkBCEx8mgw9Qroo7xywPg,b'The Mean Fiddler',mexican,266 W 47th St,"{'latitude': 40.7600569, 'longitude': -73.9871765}",854,4.0,10036,2024-02-15T17:16:08.834640
Az-VQLdBiihBzE9ZEUzwow,b'Marcela Cocina Mexicana',mexican,7121 Fort Hamilton Pkwy,"{'latitude': 40.627339979133765, 'longitude': -74.01382338255644}",19,4.1,11228,2024-02-15T17:16:08.834640
QH3VbBAf7MlePoaipxT4pA,b'Taqueria Kermes',mexican,66-36 Fresh Pond Rd,"{'latitude': 40.70792989541458, 'longitude': -73.89784252900857}",458,4.2,11385,2024-02-15T17:16:08.834640
nUDb_uN_cr0ryzKmII9gFQ,"b""Lolita's Mexican Cantina - Westwood""",mexican,65 Old Hook Rd,"{'latitude': 40.9851331, 'longitude': -74.0225917}",250,3.8,07675,2024-02-15T17:16:08.834640
K1t8oMq0YSBFX50ZMogI5w,b'Viva Guacamole',mexican,499 S Livingston Ave,"{'latitude': 40.77524602116986, 'longitude': -74.32266030460596}",67,4.2,07039,2024-02-15T17:16:08.834640
2h9uosx5vBHWJR23T0PhqA,b'Maya Taqueria',mexican,168 5th Ave,"{'latitude': 40.67763, 'longitude': -73.9798}",112,3.7,11217,2024-02-15T17:16:08.834640
W8flNX3SneJlQBQt7C9Q9w,b'Northern Bell',mexican,612 Metropolitan Ave,"{'latitude': 40.71389, 'longitude': -73.94855}",330,4.0,11211,2024-02-15T17:16:08.834640
I6optu9x0JAf8oT5lqJ8qw,b'The Blue Dog Cookhouse & Bar',mexican,308 W 50th St,"{'latitude': 40.76244, 'longitude': -73.98674}",1541,3.9,10019,2024-02-15T17:16:08.834640
6CEVkAlYw9W_ZHOuNylr8w,b'HOMEMADE Taqueria',mexican,517 Meeker Ave,"{'latitude': 40.72067879697041, 'longitude': -73.94386815830005}",35,4.5,11222,2024-02-15T17:16:08.834640
k5BZq7XdRFr4xMbZMMGxxg,b'Dos Toros Taqueria',mexican,1 State St,"{'latitude': 40.70271822183476, 'longitude': -74.0133193622165}",33,3.6,10004,2024-02-15T17:16:08.834640
t-IJEohGK7awLfzj6OlM_g,b'Burger Village',mexican,222 7th Ave,"{'latitude': 40.6704263, 'longitude': -73.9789111}",301,3.5,11215,2024-02-15T17:16:08.834640
jy6AHLVJ7cVJZ4Fl_ds3Qg,b'Los Tres Chiflados',mexican,1046 Flatbush Ave,"{'latitude': 40.645497, 'longitude': -73.958364}",147,3.8,11226,2024-02-15T17:16:08.834640
EaNRl3vlDOsNF-gkCR5mBA,b'La Sir\xc3\xa8ne-UWS',mexican,416 Amsterdam Ave,"{'latitude': 40.7838, 'longitude': -73.97806}",130,4.1,10024,2024-02-15T17:16:08.834640
xNgaGyePJ7fyZ9D0J74-3A,b'East LA',mexican,508 Washington St,"{'latitude': 40.74258, 'longitude': -74.02966}",501,2.9,07030,2024-02-15T17:16:08.834640
3D0vnNwtXTenO_8-lsEW5w,b'Puerto Vallarta',mexican,48 Cedar Swamp Rd,"{'latitude': 40.85522, 'longitude': -73.62012}",139,3.9,11542,2024-02-15T17:16:08.834640
aWkekCYI9zNA6xDwYEtYpg,b'Golden Wuish The Duck House',mexican,6 Platt St,"{'latitude': 40.707324, 'longitude': -74.006407}",146,4.3,10038,2024-02-15T17:16:08.834640
qRBNtBBHSD6yJbxfJjUAcQ,b'Morelos Authentic Mexican Cuisine',mexican,,"{'latitude': 40.67185, 'longitude': -73.97898}",32,4.6,11217,2024-02-15T17:16:08.834640
U7879T9bLS6DmfsgvzRHxQ,b'Hungry Burrito 3',mexican,1079 Manhattan Ave,"{'latitude': 40.73553, 'longitude': -73.9553}",20,3.3,11222,2024-02-15T17:16:08.834640
